BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
BINAULI,"Sugar and Starch Crops",2023-06-11T15:25:48.02,"Sugarcane (Noble Cane)",BAGHPAT,5492281,"श्रीमान जी, गन्ने में शीर्ष बेधक के नियंत्रण हेतु- कार्बोफुरान 3 G @ 8- 10 किग्रा /एकड़ की दर से प्रयोग करे |
","Information about controlling top borer in Sugarcane...?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
BILSANDA,"Sugar and Starch Crops",2023-06-11T15:28:06.83,"Sugarcane (Noble Cane)",PILIBHIT,5490995,"महोदय, आपके क्षेत्र में आज दिनांक 11 जून से लेकर 17 जून तक आंशिक रूप से हल्के व मध्यम बादल छाए रहेंगे इस बीच हल्की बूंदाबांदी बारिश की भी संभावना है दिन का अधिकतम तापमान 42 डिग्री सेल्सियस न्यूनतम तापमान 30 डिग्री सेल्सियस तक रह सकता है हवा की गति 04 - 07 किलोमीटर प्रति घंटे की रफ्तार से चल सकती हैं अतः मौसम को ध्यान में रखकर कृषि कार्य कीजिए । ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
ASAFPUR,"Medicinal and Aromatic Plants",2023-06-11T15:28:33.49,Mentha,BADAUN,5490991,"श्रीमान जी 11 जून से 17 जून तक की मौसम की जानकारी दी जा रही है जिसमें आपके यहां पूरे सप्ताह हल्के-फुल्के बादल और हल्की-फुल्की बूंदाबांदी होने की संभावना है आज का न्यूनतम तापमान 30 डिग्री सेंटीग्रेड अधिकतम 36 डिग्री सेंटीग्रेड हवा की गति 11 से 22 किलोमीटर प्रति घंटा चलने की संभावना है महोदय कृषि कार्य मौसम के अनुसार करें
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
CHIRAIGAON,Others,2023-06-11T15:32:12.653,Others,VARANASI,5490833,"श्रीमान जी पीएम- किसान सम्मान निधि योजना मे जिले के अनुरोध पर राज्य द्वारा पहली किश्त का भुगतान रोका गया |","Information about PM- Kisan Samman Nidhi Yojana (PM- KSNY) .....?	","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
LOTAN,Others,2023-06-11T15:34:20.933,Others,"SIDDHARTH NAGAR",5492233,"महोदय   11-17 जून के मध्य आपके यहां हल्के- हल्के आंशिक बादल और हल्की बूंदा-बांदी की संभावना है/ आज का न्यूनतम तापमान 27 डिग्री सेल्सियस और अधिकतम तापमान 40-42  डिग्री सेल्सियस के मध्य है, हवा की गति 12-15 किमी / घंटा रहने की संभावना है। कृपया  मौसम के अनुसार कृषि कार्य करें /","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
CHILKAHAR,Cereals,2023-06-11T15:45:01.63,"Paddy (Dhan)",BALLIA,5491376," श्रीमान जी 11 जून से 17 जून के बीच पूरे सप्ताह कहीं-कहीं हल्के बादल रहने की संभावना है 12 तथा 14 जून को हल्की छिटपुट बूंदाबांदी हो सकती है आज का न्यूनतम तापमान 36 °C तथा अधिकतम तापमान 42°C एवं हवा की गति 18 किलोमीटर प्रति घंटा रहने की संभावना है मौसम के अनुसार कृषि कार्य को करें","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
SAKIT,Vegetables,2023-06-11T15:45:37.617,Cabbage,ETAH,5492062,"महोदय पत्ता गोभी की अगेती नर्सरी मध्य सितंबर से  बुवाई कर सकते हैं","Information about sowing time of cabbage nursery ..?","Vegetative Propagation and Tissue Culture",NA,HORTICULTURE,"UTTAR PRADESH",11,6,2023
HARGAON,"Sugar and Starch Crops",2023-06-11T15:47:54.197,"Sugarcane (Noble Cane)",SITAPUR,5491340,"गन्ने की फसल मे जड़ बेदक कीट की रोकथाम के लिए कार्बोफ्यूरान 3 जी 8 किग्रा प्रति एकड़ प्रयोग करे |","insect control in sugarcane crop ?","	Plant Protection	",NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
BALDIRAI,Others,2023-06-11T15:48:53.74,Others,SULTANPUR,5491618,"
श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना से संबंधित अधिक जानकारी के लिए आप अपने यहां के राजकीय बीज गोदाम प्रभारी या
जिला कृषि उपनिदेशक कार्यालय पर संपर्क करें या विभाग के नंबर पर संपर्क - 011 – 23381092, 011-24300606 ,18001801488, 155261 करके जानकारी प्राप्त करें","Tell me about the Pradhan Mantri Kisan Samman Nidhi Yojana ?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
DAMKHAUDA,"Medicinal and Aromatic Plants",2023-06-11T15:51:09.29,Mentha,BAREILLY,5492175,"प्रिय महोदय 11-17 जून के बीच आंशिक रूप से बादल बादल छाए रहेंगे। 11,14,15,16,17 जून को [0.2-2 मिलीमीटर] की हल्की वर्षा होने की सम्भावना है आज का न्यूनतम तापमान 31 डिग्री सेल्सियस और अधिकतम तापमान 38 डिग्री सेल्सियस और हवा की गति 11-25 किलोमीटर प्रति घंटा रहने की उम्मीद है मौसम के अनुसार कृषि कार्य करें ","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
KOTWALI,Others,2023-06-11T15:52:08.4,Others,BIJNOR,5492065,"--श्रीमान जी पीएम किसान सम्मान निधि की पहली किस्त आपकी राज्य सरकार के अनुमोदन के द्वारा जिले स्तर से प्रतीक्षारत है कृपया इंतजार करें जल्दी आपके खाते में आने की उम्मीद जताई जा रही है |","Information about of pm kisan samman nidhi yojna ...?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",11,6,2023
