BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
ARSIKERE,Vegetables,2022-10-31T17:04:10.51,Onion,HASSAN,3207995,"arka kalyan. bellary red, nasik red, arka nikethan, arka keerthan","Asked about Varieties 
","Cultural Practices",NA,HORTICULTURE,KARNATAKA,31,10,2022
KUDLIGI,Millets,2022-10-31T17:13:22.62,"Maize (Makka)",BELLARY,3207999,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇಲ್ಲ(20%) . ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
"BASAVANA BAGEWADI",Vegetables,2022-10-31T17:28:05.31,Onion,BIJAPUR,3208002,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 25% ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ. ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
HAGARIBOMMANAHALLI,Vegetables,2022-10-31T18:39:11.94,"Cowpea (Vegetable)",BELLARY,3208733,"Sowing of Seed · Kharif crop: With onset of monsoon ranging from early June to end of July. · Rabi - October - November (southern India) ·","Asked about Sowing season in  cowpea
","Cultural Practices",NA,HORTICULTURE,KARNATAKA,31,10,2022
BADAMI,Others,2022-10-31T18:46:54.21,Others,BAGALKOT,3208007,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ (10%).  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ 08067735999 / 9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
HAGARIBOMMANAHALLI,Millets,2022-10-31T18:47:47.953,"Maize (Makka)",BELLARY,3208731,"ಇಂದು ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ(25%)  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999 ಮತ್ತು 9243345433 
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
RAICHUR,Others,2022-10-31T18:50:26.807,Others,RAICHUR,3208736,"
  There is medium rainfall in the next three days but partly cloudy weather will remain Precipitation 60-80% today's expected maximum temperature is ( 30°C and minimum temperature of 27°C and wind speed is likely to run at 17 km/hr).For more information contact varuna mitra 08067735999  
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
KUDLIGI,Oilseeds,2022-10-31T13:31:16.527,"Groundnut (pea nut/mung phalli)",BELLARY,3204644,"ಇಂದು ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ(25%)  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999 ಮತ್ತು 9243345433 
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
HOSKOTE,"Plantation Crops",2022-10-31T13:33:29.39,Coconut,"BANGALORE RURAL",3204653,"--suggested to spray  Copper oxychloride @ 2 g/ltr of water ","Asked about plant protection in coconut
","	Plant Protection	",NA,HORTICULTURE,KARNATAKA,31,10,2022
SINDAGI,Millets,2022-10-31T13:47:15.763,"Maize (Makka)",BIJAPUR,3204664,"Suggested to spray Chloropyriphos - 2ml per litre of water
","Asked about plant protection inmaizze","	Plant Protection	",NA,AGRICULTURE,KARNATAKA,31,10,2022
BASAVAKALYAN,Cereals,2022-10-31T15:53:52.473,Wheat,BIDAR,3206678,"The main varieties of wheat grown in India are as follows VL-832,VL-804, HS-365, HS-240 , HD2687,WH-147, WH-542, PBW-343, WH-896(d), PDW-233(d), UP-2338, PBW-502, Shresth (HD 2687), Aditya (HD 2781), HW-2044, HW-1085, NP-200(di), HW-741.
","Asked about varieties of wheat.
",Varieties,NA,AGRICULTURE,KARNATAKA,31,10,2022
GUNDLUPET,Fruits,2022-10-31T16:07:12.387,Banana,CHAMARAJANAGAR,3209521,"Suggested to Apply:- 17:17:17 @ 100g/palm and fruit special @ 3g/lit of water.
","Asked about nutrient management in banana.
","Nutrient Management",NA,HORTICULTURE,KARNATAKA,31,10,2022
KUDLIGI,Oilseeds,2022-10-31T16:15:41.41,"Groundnut (pea nut/mung phalli)",BELLARY,3209525,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 25% ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ. ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,31,10,2022
