BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
VISHESHWARGANJ,Vegetables,2023-03-22T10:45:18.07,Brinjal,BAHRAICH,4749439,"श्रीमान जी 
लम्बे बैंगन की किस्में: अनामिका, हरा लंबा, पूसा बैंगनी लंबा, पूसा बैंगनी कलस्टर, पूसा श्यामला, पंत सम्राट, नरेंद्र संकर - 2, अर्का नीलकंठ
गोल बैंगन की किस्में: नवकिरण, पंत ऋतुराज, पूसा संकर -6, 9, अर्का नवनीत, पूसा अंकुर
बैगन की एक एकर बुवाई के लिए 100 बीज की आवश्यकता होती है नर्सरी में इसकी बुवाई जून से जुलाई महीने में करते है रोपाई के समय लम्बे फल वाली प्रजातियों के लिए 70-75 सेंटीमीटर तथा गोल फल वाली प्रजातियों के लिए 90 सेंटीमीटर की दूरी पर रोपण करें |  
","information about varities of brinjal and its spacing..?","Nursery Management",NA,HORTICULTURE,"UTTAR PRADESH",22,3,2023
MOHAMDABAD,Oilseeds,2023-03-22T10:46:11.53,"Groundnut (pea nut/mung phalli)",FARRUKHABAD,4749582,"श्रीमान जी मूंगफली की फसल में खरपतवार नियंत्रण के लिए निराई करवाएं धन्यवाद","Provides information about weed management in groundnut.?","Weed Management",NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
BABINA,Cereals,2023-03-22T10:48:50.367,Wheat,JHANSI,4749225,"श्रीमान जी आपके क्षेत्र में 22 मार्च  से 28 मार्च तक मौसम की जानकारी में 24 मार्च में हल्की बूंदाबांदी बाकी दिनों में आंशिक रूप से बादल छाए रहेंगे बारिश की कोई संभावना नहीं है आपके क्षेत्र का आज का अधिकतम तापमान 27 डिग्री सेल्सियस न्यूनतम 17 डिग्री सेल्सियस है हवाएँ आपके क्षेत्र में 4 से 14 किलोमीटर प्रति घंटे के बीच में रहने की संभावना है आप मौसम के अनुसार कृषि कार्य करें |
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
MIHINPURWA,Fruits,2023-03-22T10:49:44.233,"Jack Fruit",BAHRAICH,4750068,"श्रीमान जी आप नींबू और कटहल के पौधे लेना चाहते हैं इसके लिए आप अपने जिले में उद्यान विभाग से संपर्क करें अधिक जानकारी के लिए इस नंबर पर संपर्क करें - 9919584984 9411947376 |","Information about taking lemon and jackfruit plants...?","Nursery Management",NA,HORTICULTURE,"UTTAR PRADESH",22,3,2023
HATHRAS,Others,2023-03-22T10:52:08.827,Others,HATHRAS,4749223,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना के अंतर्गत अधिक जानकारी के लिए जिला कृषि उपनिदेशक कार्यालय में संपर्क करें
","Information about Prime Minister Kisan Samman Nidhi Scheme..?
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
SUKRAULI,Others,2023-03-22T10:54:20.893,Others,"KUSHI NAGAR",4749567,"श्रीमान जी प्रधानमंत्री किसान सम्मान निधि योजना के अंतर्गत अपने खाते की किस्त के बारे में जानकारी के लिए अपने जिले के कृषि भवन में कृषि उपनिदेशक कार्यालय अथवा राजकीय बीज भंडार के बीज गोदाम प्रभारी से संपर्क करें अथवा पीएम किसान हेल्पलाइन नंबर-:1800 180 1488,155261 पर बात करें |
","Information about the installment of the account under the Pradhan Mantri Kisan Samman Nidhi Yojana? 
","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
JAMUNAHA,Others,2023-03-22T10:54:45.9,Others,SHIVASTI,4749124,"श्रीमान जी आपका बीज अनुदान का पैसा ट्रांजक्सन संख्या 548040125013372 एवं कोषागार बिल संख्या 4808010041122 है,  बिल अनुदान भुगतान हेतु उप कृषि निदेशक के स्तर पर विचाराधीन है|","Seed subsidy information...?","Government Schemes",NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
KARHAL,Others,2023-03-22T10:55:13.373,Others,MAINPURI,4750075,"श्रीमान जी मक्का लगाने के लिए अब देर हो गई है अगर आप इस समय मूंग की खेती करें जो कि आप 10 अप्रैल तक लगा सकते हैं धन्यवाद","Maize could not be planted due to heavy rains, suggest me which crop to plant now.","Cultural Practices",NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
MOHAMMADABAD,Oilseeds,2023-03-22T10:57:28.53,Mustard,GHAZIPUR,4750357,"श्रीमान जी सरसों की वैरायटी हैं नरेन्द्र अगेती राई-4,वरूणा (टी-59),रोहिणी,माया,उर्वशी,नरेन्द्र राई (एन०डी०आर०-8501)
","Information about varieties of mustard crop
",Varieties,NA,AGRICULTURE,"UTTAR PRADESH",22,3,2023
KASAYA,Vegetables,2023-03-22T10:58:08.26,"Ribbed Gourd (Kali Tori)","KUSHI NAGAR",4750275,"श्रीमान जी तरोई के फसल में पौधे के जड़ से ऊपर तक सूखकर गिरने के नियंत्रण के लिए कॉपर ऑक्सिक्लोराइड 50% डब्ल्यूपी 30 ग्राम प्रति 10 लीटर पानी में मिलाकर स्प्रे करें |","Information about fungal control in ribbed gaurd crop ?","	Plant Protection	",NA,HORTICULTURE,"UTTAR PRADESH",22,3,2023
