BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
SHIGGAON,Millets,2023-09-16T11:18:56.707,"Maize (Makka)",HAVERI,6760213,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 60% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
"0   ",Others,2023-09-16T11:21:27.837,Others,DAKSHINAKANNADA,6760216,"Given necessary information and suggested to contact Bank with RTC, Aadhar, phone number, Ration card, Account Details 
","Asked about kisan credit card.
","Government Schemes",NA,AGRICULTURE,KARNATAKA,16,9,2023
HARAPPANAHALLI,Millets,2023-09-16T11:23:42.4,"Maize (Makka)",DAVANAGERE,6760192,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 80% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
Gauribidanur,Fruits,2023-09-16T11:36:29.45,Banana,CHIKKABALLAPUR,6760230,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ  ಇದೆ (60%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
ALAND,Pulses,2023-09-16T11:37:58.683,"Pigeon pea (red gram/arhar/tur)",GULBARGA,6760221,"--ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ  ಇಂದು ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ (20%).  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ 08067735999 / 9243345433

","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
Gauribidanur,Fruits,2023-09-16T11:39:56.493,Banana,CHIKKABALLAPUR,6760231,"Given necessary information ","Asked about nutrient management in Banana","Nutrient Management",NA,HORTICULTURE,KARNATAKA,16,9,2023
Yadagiri,Pulses,2023-09-16T11:44:16.383,"Pigeon pea (red gram/arhar/tur)",YADAGIRI,6760511,"Recommended to spray Chloropyriphos 20 EC - 2 ml per lit. water
","Asked about Plant protection in TUR
","	Plant Protection	",NA,AGRICULTURE,KARNATAKA,16,9,2023
MANGALORE,Fruits,2023-09-16T11:46:43.44,Mango,DAKSHINAKANNADA,6760207,"Suggested to Spray 17:17:17 @ 150 g/plant + Micronutrient mixture @ 30 g/plant
","Asked about Nutrient management in mango 
","Nutrient Management",NA,HORTICULTURE,KARNATAKA,16,9,2023
SINDAGI,Others,2023-09-16T11:48:36.163,Others,BIJAPUR,6760197,"ಇಂದು ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ(20%)  ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999 ಮತ್ತು 9243345433 

","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
HOSDURGA,Others,2023-09-16T11:49:42.79,Others,CHITRADURGA,6760211,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ(50%).ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,16,9,2023
