BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
YELBURGA,Pulses,2024-10-01T07:42:25.96,"Pigeon pea (red gram/arhar/tur)",KOPPAL,2626608,"Suggested to spray Neem oil - 2 ml per litre of water
","Asked about pest management in  TUR 
","	Plant Protection	",NA,AGRICULTURE,KARNATAKA,1,10,2024
KOPPAL,Others,2024-10-02T06:10:24.37,Others,KOPPAL,2636831,"Call disconnected.","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,2,10,2024
KOPPAL,Others,2024-10-02T15:11:26.38,Others,KOPPAL,2636712,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದೆ ಮತ್ತು ರಿಜಿಸ್ಟರ್ ಸಂಖ್ಯೆ ಪಡೆದ ನಂತರ ಮತ್ತೆ ಕರೆ ಮಾಡಲು ಸೂಚಿಸಲಾಗಿದೆ
","Asked about PM KISAN Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,2,10,2024
GANGAVATHI,Pulses,2024-10-03T09:24:52.127,"Pigeon pea (red gram/arhar/tur)",KOPPAL,2646324,"suggested to spray  Emamectin benzoate @ 0.5 g/ltr of water
ಎಮಾಮೆಕ್ಟಿನ್ ಬೆಂಜೊಯೇಟ್ @ 0.5 ಗ್ರಾಂ/ಲೀಟರ್ ನೀರಿಗೆ ಸಿಂಪಡಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ


Planofix (NAA) - 2 ml in 10 litres of water","Asked about Plant protection in redgram
","	Plant Protection	",NA,AGRICULTURE,KARNATAKA,3,10,2024
KUSHTAGI,Millets,2024-10-04T09:22:45.207,"FingerMillet  (Ragi/Mandika)",KOPPAL,2656370,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದೆ,ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಕ್ಕೆ ಭೇಟಿ ನೀಡುವಂತೆ ಸೂಚಿಸಿದರು.
Given necessary information and suggested to contact RSK or Agricultural department. Farmer Call Center Toll Free No: 1800 425 3553
","Asked about PM FASAL BIMA Scheme for Rabi crop
","Crop Insurance",NA,AGRICULTURE,KARNATAKA,4,10,2024
KUSHTAGI,Pulses,2024-10-05T11:55:23.733,"Pigeon pea (red gram/arhar/tur)",KOPPAL,2669110,"ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ  (60%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು   9243345433 .
There is a possibility of rain in your taluk today (60% ). For details, call Varuna Mitra helpline numbers 08067735999 and 9243345433.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,5,10,2024
KOPPAL,Others,2024-10-06T08:48:03.997,Others,KOPPAL,2685113,"ಇಂದು ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ  ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ. (70%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433 .
There is a chance of getting 70 % rain today. For more details contact Varuna mitra helpline - 08067735999  and   9243345433.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,6,10,2024
GANGAVATHI,Others,2024-10-07T17:03:30.62,Others,KOPPAL,2700320,"Given necessary information","Asked about PM KISAN 
","Government Schemes",NA,AGRICULTURE,KARNATAKA,7,10,2024
KUSHTAGI,Others,2024-10-07T17:32:39.597,Others,KOPPAL,2700243,"Given necessary information","Asked about PM FASAL BIMA Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,7,10,2024
YELBURGA,Millets,2024-10-09T11:09:03.4,"Maize (Makka)",KOPPAL,2725742,"Precipitation: 90%
Humidity: 72%
Wind: 13 km/h
Weather
Wednesday
Scattered Thunderstorms","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,9,10,2024
KOPPAL,Millets,2024-10-09T19:06:44.85,"Maize (Makka)",KOPPAL,2725696,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 60% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  92433454333
60% rain expected in your taluk, partly cloudy weather, for more information call Varuna Mitra - 08067735999 and 92433454333
","Farmer asked query on Weather","Post Harvest Preservation",NA,AGRICULTURE,KARNATAKA,9,10,2024
GANGAVATHI,Others,2024-10-11T10:37:27.493,Others,KOPPAL,2748987,"
The cut-off date for deter   mination of eligibility of beneficiaries under the scheme   is 01 .02 .2019 and no changes thereafter sha     ll be considered for eligibility of benefit under the scheme for next 5 years,
ಯೋಜನೆಯಡಿಯಲ್ಲಿ   ಫ ಲಾನು ಭವಿಗಳ ಅರ್ಹತೆಯನ್ನು ನಿರ್ಧರಿಸಲು ಕಟ್-ಆಫ್ ದಿನಾಂಕವು 01 .02 .2019  ಆಗಿದೆ ಮತ್ತು ನಂತರದ ಯಾವುದೇ ಬದಲಾವಣೆಗಳನ್ನು ಮುಂದಿನ 5 ವರ್ಷಗಳವರೆಗೆ ಯೋಜನೆಯ ಅಡಿಯಲ್ಲಿ ಪ್ರಯೋಜನಕ್ಕಾಗಿ ಅರ್ಹತೆಗಾಗಿ ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ
  
","Asked about PM kisan samman nidhi yojana  
","Government Schemes",NA,AGRICULTURE,KARNATAKA,11,10,2024
KUSHTAGI,Vegetables,2024-10-11T14:30:42,Chillies,KOPPAL,2750303,"Irrigated crop Oct - Nov
Jan - Feb","Sowing/ planting of chilli","Seeds and Planting Material",NA,HORTICULTURE,KARNATAKA,11,10,2024
KOPPAL,Millets,2024-10-11T17:49:19.71,"Maize (Makka)",KOPPAL,2754631,"ಇಂದು ಶೇ.  40  ರಷ್ಟು   ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಯಿದೆ, ತುಂತುರು ಮಳೆಯಾಗುವ  ಸಾಧ್ಯತೆ  ಇದೆ . ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ  ವರುಣ  ಮಿತ್ರ   ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ  - 08067735999 ಮತ್ತು9243345433.
","Farmer asked query on Weather","Cultural Practices",NA,AGRICULTURE,KARNATAKA,11,10,2024
GANGAVATHI,Others,2024-10-14T14:35:13.353,Others,KOPPAL,2783032,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದ್ದು, ಆರ್‌ಎಸ್‌ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು ಸಂಪರ್ಕಿಸಲು  ಸೂಚಿಸಲಾಗಿದೆ.
Information is given and also suggested to contact Raitha Samparka Kendra  or  Taluk Agricultural Department.
","Asked about PM kisan Samman yojana.
","Government Schemes",NA,AGRICULTURE,KARNATAKA,14,10,2024
GANGAVATHI,Others,2024-10-14T14:51:12.64,Others,KOPPAL,2783033,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದ್ದು, ಆರ್‌ಎಸ್‌ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು ಸಂಪರ್ಕಿಸಲು  ಸೂಚಿಸಲಾಗಿದೆ.
Information is given and also suggested to contact Raitha Samparka Kendra  or  Taluk Agricultural Department.
Farmer Call Center Toll Free No: 1800 425 3553

","Asked about PM Kisan Samman Nidhi Yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,14,10,2024
KOPPAL,Vegetables,2024-10-14T16:30:09.06,Chillies,KOPPAL,2784336,"Given necessary information and suggested to spray  Fipronil 40% + Imidacloprid 40% WG @ 0.5 gram per litre of water
OR
Spray Fipronil 80 WG @ 10 gram per litre of water  ","Asked about control measures for Black Thrips in Chilli","	Plant Protection	",NA,HORTICULTURE,KARNATAKA,14,10,2024
YELBURGA,Others,2024-10-15T10:11:43.48,Others,KOPPAL,2789059,"
PM KISAN Registration number : KA225627278","Asked about PM KISAN Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,15,10,2024
GANGAVATHI,Others,2024-10-15T12:31:44.84,Others,KOPPAL,2791728,"GOI_RegNo - KA250754405
FruitID - FID0703000015113
PMKID - PMK1913921549
Name of the applicant - PUSHPA
Payment Status : -16th installment payment stoped by state on request of Districts.
Application status has been checked and advised to contact nearest RSK/Agriculture Department.","Asked about PM Kisan samman yojana  
","Government Schemes",NA,AGRICULTURE,KARNATAKA,15,10,2024
YELBURGA,Others,2024-10-16T16:49:25.913,Others,KOPPAL,2804433,"PM Kisan Helpline Number : 155261 / 011-24300606 
ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ರೈತ ಸಂಪರ್ಕ ಕೇಂದ್ರಕ್ಕೆ ಭೇಟಿ ನೀಡಿರಿ.
","Asked about PM Kisan samman nidhi Yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,16,10,2024
GANGAVATHI,Others,2024-10-17T14:28:59.313,Others,KOPPAL,2814130,"Suggested to visit RSK /Agriculture dept at your Hobli level or taluk level 
ನಿಮ್ಮ ಹೋಬಳಿ ಮಟ್ಟದಲ್ಲಿ ಅಥವಾ ತಾಲೂಕು ಮಟ್ಟದಲ್ಲಿ RSK/ಕೃಷಿ ಇಲಾಖೆಗೆ ಭೇಟಿ ನೀಡಲು ಸೂಚಿಸಲಾಗಿದೆ
","Asked about PM KISAN
","Government Schemes",NA,AGRICULTURE,KARNATAKA,17,10,2024
KOPPAL,Millets,2024-10-18T17:05:47.91,"Maize (Makka)",KOPPAL,2824080,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ  ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ (60%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433.
The chances of rainfall in your taluk is 60%. For more information contact, Varunamitra--08067735999  or  9243345433.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,18,10,2024
KOPPAL,Others,2024-10-19T10:20:23.563,Others,KOPPAL,2828718,"ನಿಮ್ಮ ಪೋಸ್ಟ್ ಆಫೀಸ್ ಬ್ಯಾಂಕ್ ಖಾತೆಗೆ PM ಕಿಸಾನ 2000 ರೂಪಾಯಿಗಳನ್ನು ಅಕ್ಟೋಬರ್ 6 ರಂದು ಜಮಾ ಮಾಡಲಾಗಿದೆ
","Asked about PM KISAN Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,19,10,2024
KUSHTAGI,Others,2024-10-19T14:58:39.87,Others,KOPPAL,2833747,"Fasal Bima Yojana insurance company Contact number.
tata aig   insurance- 1800-209-3536
","Asked about PM  Fasal Bima Yojana insurance company Contact number :- 
","Government Schemes",NA,AGRICULTURE,KARNATAKA,19,10,2024
GANGAVATHI,Cereals,2024-10-21T07:51:44.66,"Paddy (Dhan)",KOPPAL,2846058,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 50% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು, ನಂತರ  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾ ವರಣ ಮುಂದು ವರಿಯಲಿದೆ   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬ ರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735 999 ಮತ್ತು 9243345433, 50% rain expected in  your  taluk followed by partly cloudy weather For more information call  Varuna Mitra - 080 67735999   and 9243345433.","Farmer asked query on Weather","Post Harvest Preservation",NA,AGRICULTURE,KARNATAKA,21,10,2024
KOPPAL,Millets,2024-10-21T08:34:07.13,"Maize (Makka)",KOPPAL,2846023,"ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ  (50%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು   9243345433 .
There is a possibility of rain in your taluk today (50% ). For details, call Varuna Mitra helpline numbers 08067735999 and 9243345433.","Farmer asked query on Weather","Post Harvest Preservation",NA,AGRICULTURE,KARNATAKA,21,10,2024
KOPPAL,Others,2024-10-23T10:49:44.21,Others,KOPPAL,2857269,"SBI general insurance           1800-102-1111
","Asked about PM FASAL BIMA Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,23,10,2024
YELBURGA,Vegetables,2024-10-23T19:40:50.68,Brinjal,KOPPAL,2857301,"-- Suggested to spray Mancozeb 2 gm per litre of water
","Asked about disease in  brinjal 
","	Plant Protection	",NA,HORTICULTURE,KARNATAKA,23,10,2024
KUSHTAGI,Millets,2024-10-25T17:44:55.833,"Maize (Makka)",KOPPAL,2872309,"Given necessary  information and suggested to contact RSK OR Agriculture department .ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದೆ ಮತ್ತು ಆರ್‌ಎಸ್‌ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ.","Asked about PM Fasal Bima Yojana claim
","Crop Insurance",NA,AGRICULTURE,KARNATAKA,25,10,2024
YELBURGA,Others,2024-10-25T20:39:46.653,Others,KOPPAL,2872270,"ನಿಮ್ಮ ತಾಲ್ಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯ ಸಾಧ್ಯತೆಗಳಿಲ್ಲ (20%), ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು. There is no chance of rain in your taluk today (20%), for more information contact Varunamitra 08067735999 or 9243345433.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,25,10,2024
GANGAVATHI,Pulses,2024-10-27T08:41:53.803,"Pigeon pea (red gram/arhar/tur)",KOPPAL,2889426,"Suggested to spray Profenofos 40% + Cypermethrin 4% EC @ 2ml per litre of water.
ಪ್ರೊಫೆನೊಫಾಸ್ 40% + ಸೈಪರ್ಮೆಥ್ರಿನ್ 4% ಇಸಿ @ 2 ಮಿಲಿ ಪ್ರತಿ ಲೀಟರ್ ನೀರಿಗೆ ಸಿಂಪಡಿಸಲು ಸೂಚಿಸಲಾಗುತ್ತದೆ OR
Suggested to Apply Chlorantraniliprole 18.5 SC @ 60 ml in 200-250 litre of water per acre. ಪ್ರತಿ ಎಕರೆಗೆ 200-250 ಲೀಟರ್ ನೀರಿನಲ್ಲಿ ಕ್ಲೋರಂಟ್ರಾನಿಲಿಪ್ರೋಲ್ 18.5 ಎಸ್ಸಿ @ 60 ಮಿಲೀ ಅನ್ನು ಅನ್ವಯಿಸಲು ಸೂಚಿಸಲಾಗುತ್ತದೆ","Asked about pest management in Pigeon pea","	Plant Protection	",NA,AGRICULTURE,KARNATAKA,27,10,2024
