BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
GANGAVATHI,Others,2024-06-02T08:52:48.66,Others,KOPPAL,1253459," ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ  (40%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು   9243345433
","Asked about weather report of gangavathi 
",Weather,NA,AGRICULTURE,KARNATAKA,2,6,2024
YELBURGA,Millets,2024-06-02T09:56:22.26,"Maize (Makka)",KOPPAL,1253455,"ಇಂದು ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ  ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ (50%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,2,6,2024
KUSHTAGI,Millets,2024-06-02T10:49:18.76,"Sorghum (Jowar/Great Millet)",KOPPAL,1254592,"Jowar:
Given necessary information and Sggested to apply 20-20-20 NPK @50kg per acre","Asked about nutrient management    
","Nutrient Management",NA,AGRICULTURE,KARNATAKA,2,6,2024
KUSHTAGI,Others,2024-06-03T18:58:31.76,Others,KOPPAL,1264795,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದ್ದು, ಆರ್‌ಎಸ್‌ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು ಸಂಪರ್ಕಿಸಲು  ಸೂಚಿಸ ಲಾಗಿದೆ.
","Asked about Fasal Bhima Yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,3,6,2024
YELBURGA,Others,2024-06-07T10:30:28.15,Others,KOPPAL,1288630,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ  ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ (70%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,7,6,2024
KUSHTAGI,Others,2024-06-07T10:52:20.99,Others,KOPPAL,1288704,"Given necessary information","Asked about fasal bhima yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,7,6,2024
KUSHTAGI,Others,2024-06-07T17:29:38.09,Others,KOPPAL,1293204,"Given necessary information and suggested to contact RSK or agriculture department
ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಿದ್ದು, ಆರ್ ಎಸ್ ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ
PM-Kisan Helpline No. 155261 / 011-24300606 ","Asked about PM KISAN Scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,7,6,2024
GANGAVATHI,Others,2024-06-07T18:14:33.743,Others,KOPPAL,1293193,"Given necessary information
18004253553","Asked about government scheme
","Government Schemes",NA,AGRICULTURE,KARNATAKA,7,6,2024
KUSHTAGI,Others,2024-06-09T10:23:56.097,Others,KOPPAL,1305594,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 80% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,9,6,2024
KUSHTAGI,Others,2024-06-09T12:53:15.07,Others,KOPPAL,1305604,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ (100%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು.
","Asked about weather report of taluk         
",Weather,NA,AGRICULTURE,KARNATAKA,9,6,2024
YELBURGA,Others,2024-06-10T14:00:57.833,Others,KOPPAL,1313857,"Given necessary information and suggested to contact RSK or Agriculture department
ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಿದ್ದು, ಆರ್ ಎಸ್ ಕೆ ಅಥವಾ ಕೃಷಿ ಇಲಾಖೆಯನ್ನು  ಸಂಪರ್ಕಿಸಲು ಸೂಚಿಸಲಾಗಿದೆ
Raitha call centre                  1800-425 3553
","Asked about BELE PARIHARA
","Government Schemes",NA,AGRICULTURE,KARNATAKA,10,6,2024
KOPPAL,Others,2024-06-10T14:25:31.733,Others,KOPPAL,1313768,"The service is unavailable.","Asked about PM kisan yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,10,6,2024
KOPPAL,Others,2024-06-11T10:39:10.78,Others,KOPPAL,1324518,"Given Necessary Information and suggested to contact PM kisan samman nidhi helpline number-155261 / 011-24300606, Karnataka Raitha Call Cnter 18004253553 and to visit nearest raita samparka kendra.
","Asked about PM Kisan Samman Nidhi yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,11,6,2024
KOPPAL,Others,2024-06-11T15:35:12.127,Others,KOPPAL,1324520,"suggested to call back after some time due to network issue ","Asked about PM Kisan samman yojana Beneficiary status
","Government Schemes",NA,AGRICULTURE,KARNATAKA,11,6,2024
YELBURGA,Pulses,2024-06-11T18:37:20.24,"Green Gram (Moong Bean/ Moong)",KOPPAL,1324564,"GADAG	11/06/2024	Green Gram (Whole)	125	5044	8114","Asked about market rate of green gram
","Market Information",NA,AGRICULTURE,KARNATAKA,11,6,2024
GANGAVATHI,Others,2024-06-12T14:11:03.633,Others,KOPPAL,1336342,"ಇಂದು ನಿಮ್ಮ  ತಾಲೂಕಿನಲ್ಲಿ  ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ (70%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,12,6,2024
GANGAVATHI,Others,2024-06-13T18:29:13.23,Others,KOPPAL,1348165,"Given necessary information
PM kisan samman nidhi  yojana-080-22074192, 080-22074132,18004253553
E-mail id:-pmkisankarngrievance@gmail.com
PM kisan samman nidhi yojana : 1800-425-3553
","Asked about PM kisan samman nidhi yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,13,6,2024
KUSHTAGI,Others,2024-06-14T13:37:09.763,Others,KOPPAL,1360069,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು  ತುಂತುರು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ (40%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,14,6,2024
KOPPAL,Others,2024-06-15T09:41:01.11,Others,KOPPAL,1371165,"Given necessary information
","Asked about PM kisan samman nidhi yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,15,6,2024
KUSHTAGI,Others,2024-06-15T12:24:46.293,Others,KOPPAL,1371076,"Future Generali                     1800-266-4141.
","Asked about PM Fasal Bima Yojana.
","Government Schemes",NA,AGRICULTURE,KARNATAKA,15,6,2024
KUSHTAGI,Others,2024-06-15T17:03:54.843,Others,KOPPAL,1371113,"ಅಗತ್ಯ ಮಾಹಿತಿ ನೀಡಲಾಗಿದೆ
","Asked about PM kisan yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,15,6,2024
