BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
SANDUR,Fruits,2024-03-01T10:03:43.407,Papaya,BELLARY,559029,"Papaya is planted during spring (February-March), monsoon (June-July) and autumn (October-November). A spacing of 1.8 x 1.8 m. is normally followed. However higher density cultivation with spacing of 1.5 x 1.5 m./ha enhances the returns to the farmer and is recommended. ಪಪ್ಪಾಯಿಯನ್ನು ವಸಂತಕಾಲದಲ್ಲಿ (ಫೆಬ್ರವರಿ-ಮಾರ್ಚ್), ಮಾನ್ಸೂನ್ (ಜೂನ್-ಜುಲೈ) ಮತ್ತು ಶರತ್ಕಾಲದಲ್ಲಿ (ಅಕ್ಟೋಬರ್-ನವೆಂಬರ್) ನೆಡಲಾಗುತ್ತದೆ. 1.8 x 1.8 ಮೀ ಅಂತರ. ಸಾಮಾನ್ಯವಾಗಿ ಅನುಸರಿಸಲಾಗುತ್ತದೆ. ಆದಾಗ್ಯೂ 1.5 x 1.5 m./ha ಅಂತರದೊಂದಿಗೆ ಹೆಚ್ಚಿನ ಸಾಂದ್ರತೆಯ ಕೃಷಿಯು ರೈತರಿಗೆ ಲಾಭವನ್ನು ಹೆಚ್ಚಿಸುತ್ತದೆ ಮತ್ತು ಶಿಫಾರಸು ಮಾಡಲಾಗಿದೆ.","Asked about Sowing season of Papaya","Seeds and Planting Material",NA,HORTICULTURE,KARNATAKA,1,3,2024
BELLARY,Vegetables,2024-03-01T18:02:42.353,"Ash Gourd (Petha)",BELLARY,559117,"PM Kisan Helpline Number : 155261 / 011-24300606 ಉಪ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಯೋಜನೆ ) 08022074156, 08022074114 ಉಪ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಇ-ಆಡಳಿತ,ರೈ.ಸಂ.ಕೇಂದ್ರ ಮತ್ತು ತರಬೇತಿ,ಪಿಎಂ - ಕಿಸಾನ್ ಮತ್ತು ರಾಷ್ಟ್ರೀಯ ಕೃಷಿ ವಿಕಾಸ ಯೋಜನಾ), 08022074138, 08022074163, 08022074132, 08022074161, 08022074132 ,08022074192
","Asked about Government Schemes
","Government Schemes",NA,HORTICULTURE,KARNATAKA,1,3,2024
BELLARY,Others,2024-03-02T08:10:04.297,Others,BELLARY,577305,"ಉಪ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಯೋಜನೆ ) 08022074156 08022074114 ಉಪ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಇ-ಆಡಳಿತ, ರೈ.ಸಂ.ಕೇಂದ್ರ ಮತ್ತು ತರಬೇತಿ,ಪಿಎಂ - ಕಿಸಾನ್ ಮತ್ತು ರಾಷ್ಟ್ರೀಯ ಕೃಷಿ ವಿಕಾಸ ಯೋಜನಾ), 08022074138, 08022074163, 08022074132, 08022074161, 08022074132, 08022074192","Asked about PM Kisan samman nidhi Yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,2,3,2024
BELLARY,Others,2024-03-02T18:37:33.767,Others,BELLARY,577414,"--PM kisan samman nidhi  yojana-080-22074192, 080-22074132,1800115526  

PM kisan samman nidhi yojana : 18004253553
","Asked about PM kisan samman nidhi yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,2,3,2024
BELLARY,Others,2024-03-03T16:47:51.94,Others,BELLARY,595036,"https://www.samrakshane.karnataka.gov.in  FASAL BHIMA YOJANA helpline  ಉಪ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಬೆಳೆ ವಿಮೆ)   8277929826  8277929989  08022074123 08022074188  ಜಂಟಿ ಕೃಷಿ ನಿರ್ದೇಶಕರು (ಬೆಳೆ ವಿಮೆ) 8277929822
","Asked about PMFBY
","Government Schemes",NA,AGRICULTURE,KARNATAKA,3,3,2024
HAGARIBOMMANAHALLI,Oilseeds,2024-03-03T17:36:07.62,"Groundnut (pea nut/mung phalli)",BELLARY,599838,"KOTTUR	              01/03/2024	Natte		3069	7389

CHALLAKERE	01/03/2024	GejjE	        4409	7669","Asked about market rate of GROUNDNUT
","Market Information",NA,AGRICULTURE,KARNATAKA,3,3,2024
SANDUR,Vegetables,2024-03-04T10:53:06.62,Tomato,BELLARY,606257,"Suggested to spray SAAF :- (carbendazim(bavistin) + mancozeb) 2 gm/lit of water.
","Asked about plant protection in tomato.
","	Plant Protection	",NA,HORTICULTURE,KARNATAKA,4,3,2024
HOSPET,"Sugar and Starch Crops",2024-03-04T18:00:10.827,"Sugarcane (Noble Cane)",BELLARY,611252,"ಹಂತಗಳು
  ಮರಳು ಮಣ್ಣು
ಉಳುಮೆ ಹಂತ (36 ರಿಂದ 100 ದಿನಗಳು)    8 ದಿನಗಳ ನಡುವೆ
ದೊಡ್ಡ ಬೆಳವಣಿಗೆಯ ಹಂತ (101 - 270 ದಿನಗಳು)   8 ದಿನಗಳ ನಡುವೆ
ಪಕ್ವತೆಯ ಹಂತ (271 - ಕೊಯ್ಲು)   10 ದಿನಗಳ ನಡುವೆ
","Days of irrigation interval","	Water Management	",NA,AGRICULTURE,KARNATAKA,4,3,2024
BELLARY,Others,2024-03-06T09:47:43.343,Others,BELLARY,626765,"Given necessary information and suggested to contact Raitha Samparka Kendra or agriculture department
","Asked about PM kisan samman nidhi yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,6,3,2024
HAGARIBOMMANAHALLI,Others,2024-03-06T10:37:23.013,Others,BELLARY,626849,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ ಮಳೆ ನಿರೀಕ್ಷೆ ಇಲ್ಲ (20%) ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,6,3,2024
