BlockName,Category,CreatedOn,Crop,DistrictName,KCCCallID,KccAns,QueryText,QueryType,Season,Sector,StateName,day,month,year
MANVI,"Fiber Crops",2023-07-26T10:23:55.3,"Cotton (Kapas)",RAICHUR,6069298,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು  ಸಾಧಾರಣ ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ ಇದೆ 100 %. ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,26,7,2023
HARAPPANAHALLI,Millets,2023-07-26T10:24:51.04,"Maize (Makka)",DAVANAGERE,6069294," ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಇಂದು ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆ  ಇದೆ (80%). ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗೆ ವರುಣಮಿತ್ರ 08067735999 or 9243345433 ಸಂಪರ್ಕಿಸಬಹುದು.
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,26,7,2023
LINGSUGUR,Millets,2023-07-25T10:20:27.537,"Maize (Makka)",RAICHUR,6054129,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 70% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,25,7,2023
CHITRADURGA,Vegetables,2023-07-25T10:33:50.723,Cabbage,CHITRADURGA,6054246,"Suggested to Apply 17:17:17 @ 3 g/lit of water  + Vegetable special @ 3 g/ltr of water
","Asked about Nutrient management in Cabbage
","Nutrient Management",NA,HORTICULTURE,KARNATAKA,25,7,2023
CHITRADURGA,Vegetables,2023-07-25T10:34:25.433,Cabbage,CHITRADURGA,6054236,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 50% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದ, ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,25,7,2023
ALAND,Pulses,2023-07-25T10:34:41.41,"Pigeon pea (red gram/arhar/tur)",GULBARGA,6054048,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಶೇಕಡಾ 80% ಮಳೆ ನಿರೀಕ್ಷೆ ಇದ್ದು  ,  ಭಾಗಶಃ ಮೋಡ ಕವಿದ ವಾತಾವರಣವಿದೆ ,   ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರ ನಂಬರಿಗೆ ಕರೆ ಮಾಡಿ - 08067735999  ಮತ್ತು  9243345433
","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,25,7,2023
NARASIMHARAJAPURA,Others,2023-07-25T10:42:32.06,Others,CHIKMAGALUR,6054345,"--
District	Crop	Enrolment Start Date	Enrolment Close Date	days Left for Enrolment
Chikkamagaluru	PADDY / ಭತ್ತ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	PADDY / ಭತ್ತ(I)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	PADDY / ಭತ್ತ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	Maize (Makka) / ಮುಸುಕಿನ ಜೋಳ (R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	RAGI / ರಾಗಿ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	RAGI / ರಾಗಿ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	Save / ಸಾವೆ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	Horse Gram (kulthi/kultha) / ಹುರುಳಿ(R)-PMFBY	01-04-2023	16-08-2023	22-days Left for Enrolment
Chikkamagaluru	GROUNDNUT / ನೆಲಗಡಲೆ (ಶೇಂಗಾ)(R)-PMFBY	01-04-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Sorghum (Jowar/Great Millet) / ಜೋಳ (R)-PMFBY	01-04-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	SUNFLOWER / ಸೂರ್ಯಕಾಂತಿ(R)-PMFBY	01-04-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	COTTON / ಹತ್ತಿ(R)-PMFBY	01-04-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Mango / ಮಾವು(NS)-WBCIS	19-07-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Pomegranate / ದಾಳಿಂಬೆ(NS)-WBCIS	19-07-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	CHILLY / ಹಸಿ ಮೆಣಸಿನಕಾಯಿ(NS)-WBCIS	19-07-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Red Chillies / ಕೆಂಪು ಮೆಣಸಿನಕಾಯಿ(R)-PMFBY	01-04-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Pepper / ಕರಿಮೆಣಸು(NS)-WBCIS	19-07-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Arecanut / ಅಡಿಕೆ(NS)-WBCIS	19-07-2023	31-07-2023	6-days Left for Enrolment
Chikkamagaluru	Tomato / ಟೊಮ್ಯಾಟೊ(NS)-PMFBY	01-04-2023	15-07-2023	Enrolment Peroid is over
Chikkamagaluru	Onion / ಈರುಳ್ಳಿ (R)-PMFBY	01-04-2023	15-07-2023	Enrolment Peroid is over
Chikkamagaluru	Potato / ಆಲೂಗಡ್ಡೆ (I)-PMFBY	01-04-2023	15-07-2023	Enrolment Peroid is over
Chikkamagaluru	Potato / ಆಲೂಗಡ್ಡೆ (R)-PMFBY	01-04-2023	15-07-2023	Enrolment Peroid is over
Chikkamagaluru	Cabbage / ಎಲೆಕೋಸು(NS)-PMFBY	01-04-2023	15-07-2023	Enrolment Peroid is over
Chikkamagaluru	Sesame (Gingelly/Til)/Sesamum / ಎಳ್ಳು (R)-PMFBY	01-04-2023	01-07-2023	Enrolment Peroid is over
Chikkamagaluru	Black Gram (urd bean) / ಉದ್ದು (R)-PMFBY	01-04-2023	01-07-2023	Enrolment Peroid is over
Chikkamagaluru	Green Gram (Moong Bean/ Moong) / ಹೆಸರು (R)-PMFBY	01-04-2023	01-07-2023","Asked about PM fasal bima yojana
","Government Schemes",NA,AGRICULTURE,KARNATAKA,25,7,2023
SHIKARPUR,Millets,2023-07-25T10:45:45.08,"Common Millet (Panivaragu/Chena/Proso Millet/Hogm",SHIMOGA,6054131,"Shikaripur ADA 08187 223083 adashikaripura@  rediffmail.com  
8277932692 ","Asked About PM KISAN SAMMAN YOJANA
","Government Schemes",NA,AGRICULTURE,KARNATAKA,25,7,2023
TIRUMAKUDAL-NARSIPUR,Others,2023-07-25T11:01:35.757,Others,MYSORE,6054350,"given the necessary information ","asked about the soil testing procedure ","Government Schemes",NA,AGRICULTURE,KARNATAKA,25,7,2023
Shahpur,"Fiber Crops",2023-07-25T11:06:53.23,"Cotton (Kapas)",YADAGIRI,6054351,"ನಿಮ್ಮ ತಾಲೂಕಿನಲ್ಲಿ ಮಳೆಯಾಗುವ ಸಾಧ್ಯತೆಗಳಿವೆ (100 %). ಹವಾಮಾನ ಮುನ್ಸೂಚನೆಯನ್ನು ನೋಡಿ ಹೆಚ್ಚು ಮಳೆಯಾದಲ್ಲಿ ನಿಮ್ಮ ಬೆಳೆಗೆ ನೀರು ಕೊಡುವುದನ್ನು ನಿಲ್ಲಿಸಬೇಕು. ಹೆಚ್ಚಿನ ಮಾಹಿತಿಗಾಗಿ ವರುಣ ಮಿತ್ರದವರಿಗೆ ಕರೆ ಮಾಡಿ 08067735999  ಮತ್ತು 9243345433. 

","Farmer asked query on Weather",Weather,NA,AGRICULTURE,KARNATAKA,25,7,2023
